Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
158.0,-0.159985036673326,-0.6116328582294611,2.08141930157426,-1.0481284532518,-1.0834557717500202,0.254356945302907,-0.7829365540734259,0.264001941205066,0.404509215360876,-0.232303544717752,-2.0931682708970603,0.4651042325661789,0.650495508341059,-1.51449222349658,-2.5349782259707405,-1.78680271755936,0.291461234226018,0.8519360764847399,-0.564583751655944,-0.510184960072474,-0.365403740456431,-0.127932001202657,0.163175571365982,0.104227427084037,-1.28676528715754,0.7476253359590099,0.241777014043167,0.237055507193741,10.0,0
158.0,-0.600816388115364,0.922454525911535,-0.135951820418704,-1.25991483910974,2.43982440634166,3.33020532398973,0.0871070880575762,0.9496592420634772,-0.327931944022326,0.0617085198149349,-0.157387072529051,-0.233220336669169,-0.0533324475993436,0.221138816180166,1.05707087248086,0.505629784812465,-0.8996874874789459,0.0818471727849734,0.357532361084866,0.348027853864187,-0.311488589011741,-0.9272331843096,-0.0452679356500729,0.979587246671944,0.0164232459149332,0.0910433240553919,0.371280248055762,0.1801874312974839,1.79,0
179.0,-0.431091691864319,0.8907517900961239,1.7205428465087602,-0.238246455182136,0.273262886790457,-0.970190618616908,1.24991037618054,-0.4836760859183099,-0.8711565317527958,-0.34568909971149,-0.0093603773592827,0.168270519674582,0.715169146085506,0.0178959375398126,1.03167394989099,-0.380192799690851,-0.0434599612611935,-0.857500149283869,1.1674223374817598,0.290504853232492,-0.412643827424996,-1.1120049234447902,-0.0576836791434496,0.430112171429807,-0.0632502615932806,0.723811360988256,-0.210696830101016,-0.161057644023526,27.99,0
183.0,-0.598071289304104,1.26413654605302,1.4103260462653202,1.69517498097116,0.391727694452607,0.192575714458048,1.1182208627520702,-0.050613499370797,-1.71696695755777,0.457353407535887,0.8557875317136758,0.594038398169339,0.8217232197069579,0.189483809415336,-0.53063723301901,0.7526447331470602,-1.01193527744922,0.3790970433601671,-0.435816317041772,-0.0153709230832566,0.1425450330986619,0.317850631455457,-0.199074135874468,0.0143073055709505,0.1505797282451919,-0.0157099422911503,-0.0716422139869667,0.0343709146015481,75.83,0
205.0,1.18239888187218,0.0594886883256737,0.310672611689593,0.8288173349709691,0.341209077754672,1.11259294696874,-0.29277795443855,0.287394090811614,0.2683071306501269,-0.0875754273725536,0.151276896671448,1.31588268320967,0.930451889587228,-0.138173544724554,-0.5218153115384621,0.0951495833798615,-0.626292731708047,-0.174092778625185,0.4884677373743409,-0.061462540839839,-0.337817781006922,-0.7768404994713101,-0.0564860598070945,-1.3569858697338102,0.475789717162321,-0.546518635414247,0.0630347385255088,0.0080466958288912,12.99,0
206.0,-0.3705625364271621,0.5998099647427769,0.216683001924491,-0.5130926925143761,2.6971425545209504,3.8827953035269,0.295544670150552,0.850059083378915,-0.2971891916643969,0.1919899432886629,-0.92547106698343,-0.369425197471302,-0.3777935654417299,-0.4938141176118029,-1.48133578973935,0.6843622696067699,-1.04820515490823,-0.2567001864424549,-0.859905688517386,0.1138896103968219,-0.147919656951469,-0.1762136735129369,-0.1205748348507019,1.04229749281523,-0.3917048574078621,0.675404596861299,0.163594994459003,-0.0049965353532593,10.27,0
235.0,-0.663511067150586,-0.0444432255338869,1.02925331506786,-2.49807231003764,-1.35008455718738,-0.7987742916063,-0.5810712992686229,0.4809973638043789,-2.51703663101124,0.961802327296045,0.656159003567114,-0.75985838488446,-0.522604319990123,0.213254241828541,-0.782823826125467,0.110467114188951,0.192158139215554,0.695763388886298,-0.5692094446192401,-0.3578843690372379,-0.0518952774038794,0.0708455243255517,0.0393211650632334,0.275750183021649,-0.330251339938331,-0.42393595530703,0.251988906502669,0.133956989596954,25.0,0
260.0,1.02670174848364,-0.6616646880103361,0.897600900117317,0.1444028014858859,-1.10520536056042,0.0202450821163564,-0.707266806484984,0.1959183278362569,0.743371434927931,-0.1189386608187219,0.7412945011246529,0.603257301381508,-0.421646961829807,-0.0428924260270339,0.0904114217343032,0.694674045141716,-0.590144596642845,0.572237291162171,0.329715853932393,0.1127447480588619,0.150660748892465,0.322397709380023,-0.154736290486349,0.0976546415740513,0.174639028571346,1.10320472420182,-0.0607091412658154,0.0165983691772305,99.0,0
271.0,1.1961928083246,0.245161002767118,0.6319474677442739,0.6429409017413531,-0.413132654617476,-0.6997281614552521,0.0195327399787984,-0.1125001211373869,-0.0470571437821009,-0.122711470246865,0.371980575188798,0.7943977651372729,0.6744126753321861,0.200158679730578,1.2118826795738,-0.105518257708414,-0.0508584114809435,-1.15157869327297,-0.603069525451054,-0.109478011379304,-0.203867812068993,-0.533641292389461,0.2019290237814369,0.4068724010186539,0.116137340294958,0.102674898843735,-0.0091211984018684,0.0197004574469535,0.89,0
282.0,-0.669415282482136,-0.1690436148781149,1.30183662783031,0.37052463707672,0.950911340679712,-0.413911032707,-0.149037728292557,0.127021465671415,0.4631156173101389,-0.5956579846851371,-1.77873843654408,0.4436010436690449,0.8928252088695771,-0.5691688892899979,-0.7520737106317859,0.229793819797075,-0.8427954682427942,0.304661459195123,-0.519398005004304,0.0601597607824658,0.297489639593816,0.890769502370193,0.0127421796835114,-0.407764088872304,-0.678186258939156,-0.5131784453268721,0.25335005244919,0.254336125901678,11.64,0
284.0,-0.7649658662182571,1.33950625823146,1.20938900841593,0.005939376535885,-0.331807720416276,-0.91924268757284,0.434379874372525,0.308839764048673,-0.6985582838504251,-0.5681864100592829,-0.397372655340404,0.5724626243805451,0.965210890359118,0.2855884313361599,0.713760962579374,0.2808470415584569,-0.274688875295131,-0.41823132951761,0.0006555992996154,0.0620441546861794,-0.170506845982771,-0.5347375777362889,0.0431756428613801,0.388210346746866,-0.1370306921911269,0.0704177808183167,0.142734817884453,0.0605372492697499,11.99,0
313.0,-1.03835622793209,0.756121842358947,0.719941776227009,0.988401807344711,-0.237289725013142,-0.378861992097998,0.4136679842514411,0.436786746084869,-0.4481784910122,-0.3465816078961429,-0.786498012686011,-0.999026788986425,-1.96801526773852,1.04990167216501,1.48907579333964,-0.372646823742577,0.350349837603427,-0.035845283908085,0.1104595590532359,-0.344187258233429,0.1895496533095299,0.477872318875632,0.298491950666821,0.0293679056113061,-0.300419940401496,-0.294100311014774,-0.0099046386429514,0.0388605588292677,68.0,0
336.0,-0.895224141637294,0.5621061289280289,2.8175240813651,-0.7187335435102099,0.223222217290916,0.796156341863302,0.464886793523534,-0.0020811225703172,0.3875370643623049,-0.19504053118377,1.02495793548466,1.00406470720478,0.5762242118276529,-0.996669480512847,-0.7877797795387879,0.0833984149551379,-0.7170258889461291,-0.176712352667885,-0.438621584191557,0.215543351468496,-0.1170087613595189,0.221249113143079,-0.380422053773702,-0.245721019443417,0.2029575321392669,0.320802236668538,-0.1743401624480459,-0.331953696389083,7.72,0
368.0,1.23917323388257,0.1033679184376799,0.371710701187315,0.4400331738867399,-0.370396355629073,-0.5093932333840561,-0.129165339372591,0.0305576579024732,-0.0105776510794315,0.13877803678566,0.98559230490693,0.311878743389219,-0.912072066801718,0.6550890011365821,0.486979422158168,0.6509362151806201,-0.72412819158788,0.207022608158767,0.301955280022727,-0.148074153665443,-0.2409342746183949,-0.7905626991705509,0.0978233255778588,-0.0348510714963649,0.190346902901939,0.101428430378876,-0.0411826849403246,0.0029788937134075,1.98,0
377.0,1.16691882274459,0.0270490880031698,0.5138751821189761,0.86096534891176,-0.519451576892328,-0.681147436586617,0.0749919437152553,-0.187776069863001,0.3453986948144439,-0.231651941454573,-0.532770498904037,0.878559115130212,0.725637447581961,-0.2123468843969969,-0.289540088844948,-0.313801998251875,-0.0100033991662239,-0.7997995921087779,0.202364374998939,-0.0021301969693874,-0.202749749606336,-0.441390609709029,-0.025782469048803,0.4526071326074211,0.467222718328302,0.262577155154711,-0.0238344353811277,0.020520858981709,40.83,0
383.0,-0.90790897460877,1.62222322404833,0.0363813619124195,0.526253581724911,0.343559944637381,-0.814125699345664,1.28635297568485,-0.513283984576902,0.650091220085366,2.37453340136567,1.2769554121443898,-0.1566402613982349,-1.34623856989971,0.0858397911710595,0.256081498512871,-0.596371655009943,-0.624688057800786,0.376031456230774,0.584009906789579,0.593289305423901,-0.118734907281633,0.640328805130486,0.0223386114725843,0.297445257624226,-0.650607852279329,-0.5301753483309211,-0.0422957605017809,-0.4908017087598449,17.99,0
387.0,1.24802214625491,0.367820580010508,0.0581918442236657,0.933295335208658,0.4439289110196799,0.22640328498446,0.115654388449292,-0.0595799808947657,-0.15552782552135,-0.0335058972020726,-0.841198374881748,0.693274034465483,1.61216031677144,0.0148928720926479,1.15516304081406,0.158075958957028,-0.666828626374737,-0.459204352919683,-0.4079040616197429,-0.0376502056786067,-0.0753030629635881,-0.0985614579003936,-0.137178076452938,-0.940902889681176,0.645499683869452,-0.334233718545525,0.0442709378579643,0.0158504941934806,10.0,0
406.0,-2.3122265423263,1.95199201064158,-1.6098507322976898,3.9979055875468,-0.522187864667764,-1.4265453192059498,-2.5373873062457903,1.39165724829804,-2.77008927719433,-2.7722721446591496,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.389724120274487,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.4169557050379071,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.4652110761823879,0.320198198514526,0.0445191674731724,0.177839798284401,0.261145002567677,-0.143275874698919,0.0,1
409.0,-0.544922216382672,0.59540735780104,1.81326091159533,-1.34466974101287,0.0168642478293583,-0.601397514780645,0.6608758559969791,-0.0589779447179715,0.31703323638724,-0.5231901037328051,-0.386483888581409,-0.716843483316052,-1.3072115357074,0.0182659011765499,0.9264637087471692,0.282247864334454,-0.427226014456107,-0.6716675255014398,-1.03211814194826,-0.0168481675846949,-0.123047851602124,-0.148228099644379,-0.076075470018807,0.0740361888855165,-0.48663318875587,0.724548695587203,0.104294234645305,-0.0551095675150579,0.77,0
448.0,-0.242497088483831,0.8911700096941,1.1647865459768798,1.02539184542511,0.729122670898602,0.663500951479102,0.7605598164506179,-0.0045314928791493,0.0373702543430302,0.128624435218084,-1.5670903671328795,-0.687600989254287,-0.7943116441553509,-0.0958789497879467,0.407225740680564,-0.972315191758398,0.2053049175755089,-0.281837061387015,1.11156528907122,0.189784755953742,-0.161343131428187,0.0472551827794205,-0.30269507565931,-0.9313153221296608,-0.00861124065438,-0.18711092126572,0.259245653037243,-0.0306352527922709,11.99,0
463.0,-0.3867259747112199,0.172564989565017,0.7325826449069069,-1.43466221096093,0.0330652935859424,-1.04365748149461,0.7207150545718171,-0.150763119709438,0.422941845270288,-1.22508510575136,-0.0902498737408674,-0.0965613600827899,-0.819230092899615,0.671445512829756,2.13186809185082,-1.48862852758468,0.6588850926943131,-0.3486344354704619,1.5826007496818502,0.1752505256024739,0.143196437018659,0.402445557962049,-0.0208788124258108,0.1215432248905099,-0.194311335208557,0.114302134931304,0.1140477241919799,0.1356865932948049,55.0,0
472.0,-3.0435406239976,-3.1573071209022796,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.270952836226548,-0.838586564582682,-0.4145754482857249,-0.503140859566824,0.6765015446358629,-1.69202893305906,2.00063483909015,0.6667796959019661,0.599717413841732,1.7253210074551395,0.283344830149495,2.10233879259444,0.661695924845707,0.435477208966341,1.3759657425430605,-0.2938031527340209,0.279798031841214,-0.145361714815161,-0.252773122530705,0.0357642251788156,529.0,1
495.0,-0.239505139493611,-3.940240546906681,-0.147575852132355,-0.671346651204376,-2.2392560734919704,0.9081781152959008,-0.377398447449256,0.157942958599458,-1.59592846055393,0.9878809687813392,1.22502648658223,-0.1399955624887749,-0.4539476262730429,-0.111466565597127,-0.490357815771057,-0.973998499151191,1.24848755995882,-0.5883322318054821,-0.5091816076729571,1.21769047692787,0.0762960971555983,-1.13217819769825,-0.486819706677865,-0.302910939656602,-0.3041214130099849,-0.469810755765209,-0.0775169999478961,0.151745463144336,834.84,0
550.0,0.601635839119152,-1.6343349418393502,1.04273785363475,1.06376782379264,-1.87293278103272,0.247780877419169,-0.6999088899149329,0.211613084879485,-0.248832690341523,0.658580128984467,0.510156356994848,0.445604237180162,-0.9680406017348728,-0.118080405943428,-1.16394583433538,-1.43576928370444,0.109774017519939,1.6557971524971002,-0.670856256728255,0.0031284571842733,-0.302662243392807,-0.926638891190288,-0.144533818791346,0.4841265616282,0.1133148013470719,-0.498559987660335,0.0282614737650415,0.0842195439894734,317.25,0
559.0,-0.689943486143964,0.115395704104174,0.619567778933056,-2.2567886259149903,0.9857930038432958,-0.6679855262633311,1.63114813794471,-0.939184050830284,1.89668995884662,0.237535560571943,0.408860570503401,-0.3036649038832589,-1.9450990331349,-0.360861399676912,-0.367509950484475,-0.786716246292675,-1.07661844703646,0.6067076370401719,0.7792079262853001,0.0827883775641033,-0.200851366343123,0.485565476145849,-0.4276921424103839,-0.510044262954164,-0.109329880070767,-0.906514444013466,-0.3183171148831329,-0.5992548149819761,50.2,0
562.0,-0.3129111208336189,0.8151359710049709,1.40526959520751,0.0705268769118777,0.0585584615444487,-1.03085529783663,0.760190986245628,-0.1822376411295269,0.0373247555844166,-0.244486802039538,-0.443462503455587,-1.15689669312517,-1.76528097261785,-0.2636217690463669,1.13191561757991,0.387982415959493,0.0102684412605335,0.0689870610124735,-0.0739731696397853,0.1020804793299149,-0.326542090025208,-0.8213216026782851,-0.0001879642837049,0.276734255217467,-0.243045576173255,0.0497747595343214,0.0646185418048494,-0.126739304183762,10.99,0
607.0,1.0382611539749398,-0.3014148540157,0.910166866391778,0.8638719125409399,-0.7417021473571941,0.0901250849892798,-0.4097534765885759,0.0767225223243765,0.684989858653557,-0.30622553751677,-0.4021373157675879,0.9248036465789948,0.836034970850575,-0.450041762574791,0.242099718003608,-0.337570274140416,0.119844839829695,-0.716553826785727,-0.4476446126532371,0.0400559285181011,0.134996237347928,0.554309191852417,-0.138944369793223,0.1684996629606419,0.423858806377557,0.530611285392211,0.0149796563582453,0.0280409233918118,69.99,0
636.0,-1.5382750272919,0.651405426881806,1.2627891122228,-0.0903701940141936,1.03641090005073,-0.9608356887095508,-0.944210885010938,-2.70430240914168,0.6425872054459929,0.0359646640080949,-0.8450016021970391,0.526265162063221,-0.124231073635311,-0.32994388128098,-0.8942489448313041,-0.225775169269517,-0.141310524157017,-0.7194714366106311,-0.375360808433673,-0.9047956810752108,2.10020142687857,-1.04971070418311,-1.19110988546306,0.4726677520355499,-0.9599372198671228,-0.0502455990433935,0.0998613595139966,0.077028821622771,32.51,0
647.0,1.2040911681263602,0.212923818524779,0.0817164280851215,0.536408725456064,-0.169459801386827,-0.8398269438239642,0.266365269559023,-0.186164762118305,-0.4149958486995879,0.132272421367679,1.4407670936935602,1.0592702078910798,0.28113143804348,0.550849527436883,0.0572835485887742,0.18421563667625,-0.55686299918224,-0.0268262886998773,0.1698766185797169,-0.0405436330859905,0.0090994483298668,-0.0029034714992239,-0.0931711999954773,0.375070577165226,0.543603373608858,0.347177188548208,-0.0570874749014635,-0.0002511794263091,23.43,0
651.0,-0.6185152628461489,0.713332592536522,2.16278560347555,4.86112928317014,0.8026965713963449,0.161066393899702,-0.1201705397124769,0.114415193268801,-1.74600518762496,1.29616219769814,-0.923738839430487,0.260684770950439,1.2832633985405,-0.354878122232848,-0.311243890318104,-0.610100956964114,0.498638438964236,-0.226090973130029,1.28669464758087,0.421456752631717,0.1240221161490099,0.4329316978776579,0.0089149059083197,0.429124252220104,-0.4136215491105589,0.3307061896342609,0.187836557474024,0.191494218326522,4.2,0
654.0,-0.8781530238416959,-0.225124663527461,1.92806244834201,-2.62167116146723,0.051866281395096,-0.1272120581543259,-0.278676298677759,0.464785358083446,0.9565881305306708,-1.62976975529339,1.60940637677028,0.6872775744032061,-1.08475367441439,0.366927299110994,1.33932487152361,-0.30248707388488,-0.205604990863279,0.0082201527949661,-0.440710198468082,-0.12224037968989,0.237520555181081,0.6189943449012839,-0.076143714162255,-0.275214767138876,-0.323063743591569,-0.18081398577158,0.121569835061216,0.1068213697775459,0.05,0
665.0,1.2708346751146,-0.8394929020745658,0.407856971783426,-0.388278583455331,-1.27981253424152,-0.829868454985979,-0.549669933983363,-0.116525006559737,-0.2648239804129429,0.497761234437339,-0.8042449514957208,-0.98287298256938,-1.17021194824842,-0.2093593301831389,-0.347252736676125,0.642939164404168,0.750741709621759,-1.60551110862566,0.928637529073286,0.0954607785407097,0.0025504049223774,-0.102115441576183,-0.0747147727850296,0.376595336000423,0.493223796597154,-0.246440722741202,-0.0059946661936012,0.0215172895823063,73.0,0
696.0,1.1473801745053702,-0.382257478983073,1.13552198366418,0.119208924816804,-1.0036145957588198,0.0261608767731693,-0.7117773801544909,0.145658887955223,0.999926859476884,-0.456159693835547,-0.327009143058888,0.8462707527369431,0.6230645876141929,-0.531520862105331,0.486984418812784,-0.155728167971816,0.171572261386321,-0.9067724715090908,-0.134673375441277,-0.0304148790146053,-0.0755275501330605,0.0069354183497976,0.071129882566712,0.179123126550029,0.0536552288394702,1.01615522906814,-0.0165337671330683,0.0167077201562805,22.61,0
705.0,-0.5905256785462579,0.7560296517305308,1.62053738756828,-0.10964488435275,0.0624811351635902,-0.310830913441953,0.3865677677431099,0.279558902361087,-0.4918294220914,-0.146351234758579,1.50671563748617,0.190270924433198,-1.25001471989251,0.611937455619264,0.514226374838296,0.0945624820159938,-0.2242243043593819,-0.228153244662254,-0.123816631963792,0.0283911595545638,-0.138552915066246,-0.430450218223869,0.0592783416737099,0.172907341460871,-0.357477749317966,0.0746246634101376,0.2662415603138889,0.109265829813002,4.99,0
719.0,-1.31346430915753,1.4620901668223405,-0.152403338745107,-1.60142376831487,2.9900054581344104,3.35916731299798,1.06451754049393,-0.222779083793312,1.39267881803352,2.48616181912927,0.578130603992179,-0.750525114995902,-0.2220481407128829,-1.75882705729976,1.35151069271111,0.162746690982221,-1.06630880182561,0.0841946924822179,0.162813019411778,1.15674448198585,-0.68233670995352,-0.986381075100965,-0.160629723930602,0.914676844103537,0.0877022590718712,-0.069327231366117,-0.458950819877347,-0.69366496261418,8.96,0
723.0,1.1691174572466398,-2.01964603824559,1.50281141626919,-0.664842149461255,-2.64152244406894,0.270360035166807,-1.82866633574985,0.2300674681327349,-0.131122535022019,0.978759816353966,-1.6531159465645098,-0.7045667061656271,-0.540051903896566,-1.45783428916078,-1.93419306429604,-1.1304222575658702,1.3841358321527202,-0.101462884792445,0.38854905222173,-0.178579738182363,-0.248413824383564,-0.152602620727033,-0.0971259514402618,0.409141771038727,0.31788886601838,-0.0913743437417587,0.0837906193850804,0.0509766543240261,131.95,0
756.0,-1.3724064709466397,0.9201220967210648,-0.7769303808110408,0.9005294642638729,0.7434747373963561,-0.958746103593443,0.525096025621992,0.0594018587618634,-0.169124800816018,0.6884103411679161,-1.33708010504447,-0.0905546051265302,0.3423715701986979,0.510460322313084,0.7942098093243242,-0.1806109428686969,-0.357875212316109,0.127811273715605,0.7724898643795359,-0.3861880032085971,-0.0231806518960054,0.513864541163849,0.526688815353871,-0.436924861745145,-0.3904957501917779,-0.356481232367678,0.1874113786106139,0.193365077258343,2.69,0
766.0,1.26731892220738,-0.359598676402608,-0.0895763359587728,-0.301883223299853,-0.473654902397441,-0.6599935087034511,0.0021525542015127,-0.208702032828225,-1.54824343569076,0.884235573603245,1.03736302745929,0.7951314517775769,0.7341624232598759,0.4321799786986571,-0.107412789858585,-1.19668543443892,-0.388453722431747,1.02548221542564,-0.257922715532956,-0.345448461111189,-0.6773923973077491,-1.65905341321414,0.121323100824507,-0.0310094347329662,0.184082203685154,0.135480571113593,-0.0500139914855735,0.0114385541495676,62.85,0
789.0,-0.621997558739093,0.708565687644093,1.16429783850241,-0.519193639735654,1.30110414205082,1.18701650262083,0.8089978475797741,-0.0400029343195491,0.295740427199992,0.393991111601353,-0.260234587513785,0.145287480459522,-0.0413691906674242,-0.542868123807526,-0.657167408896176,-0.1944310024395619,-0.7555860698696759,0.0107694717116454,0.952938059707054,0.372203930304191,-0.3625881074884429,-0.3435886273643239,-0.4337414861080479,-1.6741972448328,0.1057204230475509,0.30752915031727,0.124882651490906,-0.248515675743371,11.38,0
792.0,-2.496329064468,1.15744398941357,3.77023623621994,-0.2302458026412519,0.0070652764244232,0.506341124149011,1.62915243285578,-2.26729443957874,4.3049037767394,4.0799951801000605,-0.190425990537776,-0.6849119537634979,-1.2558421569002198,-3.88675051110294,-1.26582780000965,-1.88003601644337,-0.48842547937615,-0.903020541643313,0.575993521114837,1.03569037439,-0.5946431972971221,0.105964597461343,-0.558558695937588,0.732507044196592,0.0699489033686387,-0.0307335780840898,-2.8876606563547904,-1.683654599804,3.37,0
802.0,1.08209060038518,0.0186922716558361,0.731333460126835,1.38284216592256,-0.4139552625022971,0.195789893301373,-0.2618434468421219,0.215722181897237,0.30302622561015,0.0162583067268629,1.1711392247407402,1.0998367625091698,-0.650503072085343,0.177905203114493,-0.876590100581714,-0.543757422765462,0.128695701080469,-0.364846987475571,-0.182616149869469,-0.204230919600815,0.0306683659689883,0.309696502467141,-0.0787579624271189,0.2344454118885139,0.592878570024917,-0.270832966243399,0.0474549093722844,0.0103573848679855,11.99,0
816.0,-0.3062186276689989,1.2276452513981002,1.6568864869329,2.3104565310152,0.463041655309318,-0.0229439252121201,0.585160896036099,0.0320380739827603,-1.36079733384826,0.5093470606131011,-1.11282703736459,-0.745531207192444,-0.151980953955597,0.298772208484283,0.936173966777977,0.453026623820766,-0.457647301681038,0.0456862549459007,0.4064683684064,0.0562528207080175,-0.16410479275327,-0.578100069346708,-0.0112837777336799,-0.199273272558741,-0.506197245513239,-0.1610069158762009,0.134387493516808,0.151761922131061,5.8,0
817.0,1.13843623596697,-0.363657607206205,1.1722327961261,0.8343771315871992,-1.09794937546227,0.114876276639621,-0.852064308239484,0.336239682498576,1.2578702829801205,-0.219723419789114,-0.883700926196072,-0.635830275037829,-2.15984529033789,0.0557870841057197,0.691338011060787,-0.0272435201381017,0.2287903408467619,-0.4169208131139639,-0.383798559255411,-0.273981861862531,-0.0898095963614672,-0.134284117613628,0.088153513310355,0.0627933270831687,0.1080765519133939,0.353507977202911,0.0192561663397148,0.0190792449370662,8.04,0
